,Number,First Letter,Estimated_Price,CarPlate,Price,Company,Number of digits,Front Characters,Suffix characters,Total number of characters,Same digit througout,Sub repeated digits,Auspicious,suffix_number,first_letter,Antique,Price Range,Natural_break,number_group
2983,8128,E,12388.0,EQ8128P,11888,SGCarMart,4,EQ,P,7,0,0,Yes,9,4,1,10,4,42
2984,8133,S,3000.0,SJZ8133Z,3000,CarPlateMart,4,SJZ,Z,8,0,1,Yes,2,18,0,2,1,42
2985,8138,S,3688.0,SKQ8138P,3688,CarPlateMart,4,SKQ,P,8,0,0,Yes,9,18,0,3,1,42
2986,8158,S,2000.0,SCW8158U,2000,Carplate,4,SCW,U,8,0,0,Yes,5,18,0,1,1,42
2987,8160,S,1388.0,SBR8160A,1388,Carplate,4,SBR,A,8,0,0,Yes,1,18,0,1,1,42
2988,8175,S,2800.0,SMS8175Y,2800,CarPlateMart,4,SMS,Y,8,0,0,Yes,3,18,0,2,1,42
2989,8181,E,30000.0,EQ8181J,30000,Carplate,4,EQ,J,7,0,0,Yes,13,4,1,15,7,42
2990,8181,S,7750.0,SBF8181C,8181,Carplate,4,SBF,C,8,0,0,Yes,18,18,0,8,3,42
2991,8181,S,7750.0,SDH8181T,8181,Carplate,4,SDH,T,8,0,0,Yes,6,18,0,8,3,42
2992,8181,S,7750.0,SMZ8181S,6888,Carplate,4,SMZ,S,8,0,0,Yes,7,18,0,6,2,42
2993,8184,S,8184.0,SJH8184P,8184,Carplate,4,SJH,P,8,0,0,Yes,9,18,0,8,3,42
2994,8186,S,2500.0,SKM8186X,2500,CarPlateMart,4,SKM,X,8,0,0,Yes,4,18,0,2,1,42
2995,8188,F,3888.0,FR8188Z,3888,Carplate,4,FR,Z,7,0,1,Yes,2,5,0,3,1,42
2996,8188,S,5835.333333333333,SDN8188T,8818,Carplate,4,SDN,T,8,0,1,Yes,6,18,0,8,3,42
2997,8188,S,5835.333333333333,SLR8188C,4800,CarPlateMart,4,SLR,C,8,0,1,Yes,18,18,0,4,2,42
2998,8188,S,5835.333333333333,SFP8188J,3888,Carplate,4,SFP,J,8,0,1,Yes,13,18,0,3,1,42
2999,8191,S,3888.0,SJF8191D,3888,CarPlateMart,4,SJF,D,8,0,0,Yes,17,18,0,3,1,42
3000,8198,S,3888.0,SBZ8198A,3888,Carplate,4,SBZ,A,8,0,0,Yes,1,18,0,3,1,42
3001,8201,A,2888.0,AZ8201K,2888,Carplate,4,AZ,K,7,0,0,Yes,12,0,0,2,1,42
3002,8222,S,6844.0,SGG8222D,6888,CarPlateMart,4,SGG,D,8,0,1,Yes,17,18,0,6,2,42
3003,8222,S,6844.0,SBA8222U,6800,Carplate,4,SBA,U,8,0,1,Yes,5,18,0,6,2,42
3004,8228,S,8800.8,SBB8228Z,20000,Carplate,4,SBB,Z,8,0,1,Yes,2,18,0,14,5,42
3005,8228,S,8800.8,SLP8228G,8228,Carplate,4,SLP,G,8,0,1,Yes,15,18,0,8,3,42
3006,8228,S,8800.8,SJP8228E,6888,CarPlateMart,4,SJP,E,8,0,1,Yes,16,18,0,6,2,42
3007,8228,S,8800.8,SKL8228P,5888,CarPlateMart,4,SKL,P,8,0,1,Yes,9,18,0,5,2,42
3008,8228,S,8800.8,SMG8228S,3000,CarPlateMart,4,SMG,S,8,0,1,Yes,7,18,0,2,1,42
3009,8248,S,4000.0,SLP8248Z,4000,CarPlateMart,4,SLP,Z,8,0,0,Yes,2,18,0,3,1,42
3010,8268,S,1888.0,SBH8268B,1888,SGCarMart,4,SBH,B,8,0,0,Yes,19,18,0,1,1,43
3011,8282,S,9665.75,SKM8282B,12888,Carplate,4,SKM,B,8,0,0,Yes,19,18,0,11,4,43
3012,8282,S,9665.75,SLH8282R,10888,Carplate,4,SLH,R,8,0,0,Yes,8,18,0,10,3,43
3013,8282,S,9665.75,SBE8282A,10888,Carplate,4,SBE,A,8,0,0,Yes,1,18,0,10,3,43
3014,8282,S,9665.75,SJL8282T,3999,Carplate,4,SJL,T,8,0,0,Yes,6,18,0,3,1,43
3015,8288,E,15888.0,EY8288T,15888,CarPlateMart,4,EY,T,7,0,1,Yes,6,4,1,12,4,43
3016,8288,S,6390.0,SFF8288G,8288,CarPlateMart,4,SFF,G,8,0,1,Yes,15,18,0,8,3,43
3017,8288,S,6390.0,SFL8288A,6888,Carplate,4,SFL,A,8,0,1,Yes,1,18,0,6,2,43
3018,8288,S,6390.0,SFL8288A,6888,CarPlateMart,4,SFL,A,8,0,1,Yes,1,18,0,6,2,43
3019,8288,S,6390.0,SKG8288S,5888,Carplate,4,SKG,S,8,0,1,Yes,7,18,0,5,2,43
3020,8288,S,6390.0,SDN8288M,5888,Carplate,4,SDN,M,8,0,1,Yes,10,18,0,5,2,43
3021,8288,S,6390.0,SLV8288B,4500,CarPlateMart,4,SLV,B,8,0,1,Yes,19,18,0,4,2,43
3022,8296,S,3988.0,SMM8296M,3988,Carplate,4,SMM,M,8,0,0,Yes,10,18,0,3,1,43
3023,8298,S,4888.0,SDM8298P,4888,Carplate,4,SDM,P,8,0,0,Yes,9,18,0,4,2,43
3024,8322,S,8888.0,SLC8322K,8888,Carplate,4,SLC,K,8,0,1,Yes,12,18,0,8,3,43
3025,8333,S,6159.4,SGD8333H,8888,Carplate,4,SGD,H,8,0,1,Yes,14,18,0,8,3,43
3026,8333,S,6159.4,SGB8333T,8333,CarPlateMart,4,SGB,T,8,0,1,Yes,6,18,0,8,3,43
3027,8333,S,6159.4,SGD8333H,5888,CarPlateMart,4,SGD,H,8,0,1,Yes,14,18,0,5,2,43
3028,8333,S,6159.4,SKG8333U,3888,Carplate,4,SKG,U,8,0,1,Yes,5,18,0,3,1,43
3029,8333,S,6159.4,SCM8333H,3800,CarPlateMart,4,SCM,H,8,0,1,Yes,14,18,0,3,1,43
3030,8338,S,5092.0,SFC8338L,5888,Carplate,4,SFC,L,8,0,1,Yes,11,18,0,5,2,43
3031,8338,S,5092.0,SFZ8338R,5500,CarPlateMart,4,SFZ,R,8,0,1,Yes,8,18,0,5,2,43
3032,8338,S,5092.0,SME8338T,3888,Carplate,4,SME,T,8,0,1,Yes,6,18,0,3,1,43
3033,8383,E,20388.0,EX8383G,21888,SGCarMart,4,EX,G,7,0,0,Yes,15,4,1,15,6,43
3034,8383,E,20388.0,EX8383G,18888,Carplate,4,EX,G,7,0,0,Yes,15,4,1,14,5,43
3035,8383,S,8958.666666666666,SBC8383C,13800,CarPlateMart,4,SBC,C,8,0,0,Yes,18,18,0,11,4,43
3036,8383,S,8958.666666666666,SMR8383T,8888,CarPlateMart,4,SMR,T,8,0,0,Yes,6,18,0,8,3,43
3037,8383,S,8958.666666666666,SND8383E,4188,SGCarMart,4,SND,E,8,0,0,Yes,16,18,0,4,1,43
3038,8388,S,7291.0,SKL8388K,12000,Carplate,4,SKL,K,8,0,1,Yes,12,18,0,10,4,43
3039,8388,S,7291.0,SMN8388B,6888,Carplate,4,SMN,B,8,0,1,Yes,19,18,0,6,2,43
3040,8388,S,7291.0,SBK8388Y,6388,Carplate,4,SBK,Y,8,0,1,Yes,3,18,0,6,2,43
3041,8388,S,7291.0,SMN8388B,3888,CarPlateMart,4,SMN,B,8,0,1,Yes,19,18,0,3,1,43
3042,8400,S,5000.0,SGQ8400D,5000,Carplate,4,SGQ,D,8,0,1,Yes,17,18,0,4,2,43
3043,8444,S,8444.0,SLK8444A,8444,Carplate,4,SLK,A,8,0,1,Yes,1,18,0,8,3,43
3044,8444,S,8444.0,SLK8444A,8444,CarPlateMart,4,SLK,A,8,0,1,Yes,1,18,0,8,3,43
3045,8448,E,28888.0,EV8448P,28888,Carplate,4,EV,P,7,0,1,Yes,9,4,1,15,7,43
3046,8448,S,6724.0,SBK8448H,8448,SGCarMart,4,SBK,H,8,0,1,Yes,14,18,0,8,3,43
3047,8448,S,6724.0,SCX8448C,5000,Carplate,4,SCX,C,8,0,1,Yes,18,18,0,4,2,43
3048,8479,E,10000.0,EC8479A,10000,CarPlateMart,4,EC,A,7,0,0,Yes,1,4,1,9,3,44
3049,8484,S,4848.0,SMC8484P,4848,CarPlateMart,4,SMC,P,8,0,0,Yes,9,18,0,4,2,44
3050,8488,F,2000.0,FR8488H,2000,Carplate,4,FR,H,7,0,1,Yes,14,5,0,1,1,44
3051,8488,S,4194.0,SJQ8488R,4888,Carplate,4,SJQ,R,8,0,1,Yes,8,18,0,4,2,44
3052,8488,S,4194.0,SMX8488T,4888,CarPlateMart,4,SMX,T,8,0,1,Yes,6,18,0,4,2,44
3053,8488,S,4194.0,SMP8488P,4000,CarPlateMart,4,SMP,P,8,0,1,Yes,9,18,0,3,1,44
3054,8488,S,4194.0,SGG8488D,3000,CarPlateMart,4,SGG,D,8,0,1,Yes,17,18,0,2,1,44
3055,8496,S,1888.0,SLW8496L,1888,Carplate,4,SLW,L,8,0,0,Yes,11,18,0,1,1,44
3056,8500,S,2744.0,SGW8500S,3800,CarPlateMart,4,SGW,S,8,0,1,Yes,7,18,0,3,1,44
3057,8500,S,2744.0,SBW8500B,1688,Carplate,4,SBW,B,8,0,1,Yes,19,18,0,1,1,44
3058,8540,S,2500.0,SGD8540B,2500,CarPlateMart,4,SGD,B,8,0,0,Yes,19,18,0,2,1,44
3059,8555,S,7221.5,SLT8555R,8555,Carplate,4,SLT,R,8,0,1,Yes,8,18,0,8,3,44
3060,8555,S,7221.5,SKV8555S,5888,Carplate,4,SKV,S,8,0,1,Yes,7,18,0,5,2,44
3061,8558,S,3888.0,SMS8558B,3888,Carplate,4,SMS,B,8,0,1,Yes,19,18,0,3,1,44
3062,8567,S,2888.0,SLQ8567Y,2888,Carplate,4,SLQ,Y,8,0,0,Yes,3,18,0,2,1,44
3063,8585,F,5800.0,FBS8585C,5800,Carplate,4,FBS,C,8,0,0,Yes,18,5,0,5,2,44
3064,8585,S,16125.333333333334,SL8585M,38000,CarPlateMart,4,SL,M,7,0,0,Yes,10,18,0,16,8,44
3065,8585,S,16125.333333333334,SDU8585T,5888,Carplate,4,SDU,T,8,0,0,Yes,6,18,0,5,2,44
3066,8585,S,16125.333333333334,SMV8585G,4488,CarPlateMart,4,SMV,G,8,0,0,Yes,15,18,0,4,2,44
3067,8588,G,3500.0,GN8588L,3500,Carplate,4,GN,L,7,0,1,Yes,11,6,0,3,1,44
3068,8588,S,12500.0,SKF8588G,15000,Carplate,4,SKF,G,8,0,1,Yes,15,18,0,12,4,44
3069,8588,S,12500.0,SMS8588P,10000,Carplate,4,SMS,P,8,0,1,Yes,9,18,0,9,3,44
3070,8599,S,32000.0,SX8599K,32000,CarPlateMart,4,SX,K,7,0,1,Yes,12,18,0,16,7,44
3071,8600,S,3844.0,SMN8600M,3888,Carplate,4,SMN,M,8,0,1,Yes,10,18,0,3,1,44
3072,8600,S,3844.0,SLR8600D,3800,CarPlateMart,4,SLR,D,8,0,1,Yes,17,18,0,3,1,44
3073,8616,S,3800.0,SGB8616C,3800,CarPlateMart,4,SGB,C,8,0,0,Yes,18,18,0,3,1,44
3074,8618,E,18000.0,EX8618E,18000,Carplate,4,EX,E,7,0,0,Yes,16,4,1,13,5,44
3075,8618,S,2688.0,SKD8618P,2688,Carplate,4,SKD,P,8,0,0,Yes,9,18,0,2,1,44
3076,8668,S,2888.0,SLU8668T,2888,Carplate,4,SLU,T,8,0,1,Yes,6,18,0,2,1,44
3077,8670,S,5900.0,SKP8670A,5900,CarPlateMart,4,SKP,A,8,0,0,Yes,1,18,0,5,2,44
3078,8686,E,28000.0,EV8686T,28000,CarPlateMart,4,EV,T,7,0,0,Yes,6,4,1,15,7,44
3079,8686,S,6458.0,SMV8686Z,8686,CarPlateMart,4,SMV,Z,8,0,0,Yes,2,18,0,8,3,44
3080,8686,S,6458.0,SJX8686Z,6888,Carplate,4,SJX,Z,8,0,0,Yes,2,18,0,6,2,44
3081,8686,S,6458.0,SNC8686L,3800,SGCarMart,4,SNC,L,8,0,0,Yes,11,18,0,3,1,44
3082,8687,S,4000.0,SDU8687H,4000,CarPlateMart,4,SDU,H,8,0,0,Yes,14,18,0,3,1,44
3083,8688,S,6554.666666666667,SGY8688Z,6888,Carplate,4,SGY,Z,8,0,1,Yes,2,18,0,6,2,44
3084,8688,S,6554.666666666667,SGY8688Z,6888,CarPlateMart,4,SGY,Z,8,0,1,Yes,2,18,0,6,2,44
3085,8688,S,6554.666666666667,SBU8688D,5888,Carplate,4,SBU,D,8,0,1,Yes,17,18,0,5,2,44
3086,8698,S,3888.0,SGG8698P,3888,CarPlateMart,4,SGG,P,8,0,0,Yes,9,18,0,3,1,44
3087,8700,S,3288.0,SJV8700B,3288,CarPlateMart,4,SJV,B,8,0,1,Yes,19,18,0,3,1,44
3088,8718,S,4844.0,SKL8718S,5688,CarPlateMart,4,SKL,S,8,0,0,Yes,7,18,0,5,2,44
3089,8718,S,4844.0,SLC8718C,4000,CarPlateMart,4,SLC,C,8,0,0,Yes,18,18,0,3,1,44
3090,8765,S,3500.0,SLN8765H,3500,CarPlateMart,4,SLN,H,8,0,0,Yes,14,18,0,3,1,45
3091,8777,S,2394.0,SBP8777G,4000,CarPlateMart,4,SBP,G,8,0,1,Yes,15,18,0,3,1,45
3092,8777,S,2394.0,SGU8777X,788,SGCarMart,4,SGU,X,8,0,1,Yes,4,18,0,0,1,45
3093,8778,E,19800.0,EB8778S,19800,CarPlateMart,4,EB,S,7,0,1,Yes,7,4,1,14,5,45
3094,8778,S,5888.0,SGQ8778P,5888,CarPlateMart,4,SGQ,P,8,0,1,Yes,9,18,0,5,2,45
3095,8787,S,5075.2,SJJ8787P,8888,Carplate,4,SJJ,P,8,0,0,Yes,9,18,0,8,3,45
3096,8787,S,5075.2,SCN8787B,5000,Carplate,4,SCN,B,8,0,0,Yes,19,18,0,4,2,45
3097,8787,S,5075.2,SNE8787T,4800,SGCarMart,4,SNE,T,8,0,0,Yes,6,18,0,4,2,45
3098,8787,S,5075.2,SGN8787S,3800,CarPlateMart,4,SGN,S,8,0,0,Yes,7,18,0,3,1,45
3099,8787,S,5075.2,SDR8787T,2888,SGCarMart,4,SDR,T,8,0,0,Yes,6,18,0,2,1,45
3100,8788,S,10000.0,SLS8788R,10000,Carplate,4,SLS,R,8,0,1,Yes,8,18,0,9,3,45
3101,8789,S,4800.0,SDX8789G,4800,Carplate,4,SDX,G,8,0,0,Yes,15,18,0,4,2,45
3102,8799,S,3800.0,SKG8799J,3800,CarPlateMart,4,SKG,J,8,0,1,Yes,13,18,0,3,1,45
3103,8800,S,7829.333333333333,SBW8800K,8800,Carplate,4,SBW,K,8,0,1,Yes,12,18,0,8,3,45
3104,8800,S,7829.333333333333,SFM8800R,8800,Carplate,4,SFM,R,8,0,1,Yes,8,18,0,8,3,45
3105,8800,S,7829.333333333333,SML8800M,5888,Carplate,4,SML,M,8,0,1,Yes,10,18,0,5,2,45
3106,8803,S,3500.0,SGV8803Z,3500,CarPlateMart,4,SGV,Z,8,0,1,Yes,2,18,0,3,1,45
3107,8804,S,4800.0,SBQ8804G,4800,CarPlateMart,4,SBQ,G,8,0,1,Yes,15,18,0,4,2,45
3108,8808,S,6388.0,SMM8808L,6888,Carplate,4,SMM,L,8,0,1,Yes,11,18,0,6,2,45
3109,8808,S,6388.0,SFT8808H,5888,CarPlateMart,4,SFT,H,8,0,1,Yes,14,18,0,5,2,45
3110,8811,E,18000.0,EJ8811L,18000,CarPlateMart,4,EJ,L,7,0,1,Yes,11,4,1,13,5,45
3111,8811,S,4325.333333333333,SFC8811L,5000,Carplate,4,SFC,L,8,0,1,Yes,11,18,0,4,2,45
3112,8811,S,4325.333333333333,SGY8811J,4588,Carplate,4,SGY,J,8,0,1,Yes,13,18,0,4,2,45
3113,8811,S,4325.333333333333,SML8811G,3388,Carplate,4,SML,G,8,0,1,Yes,15,18,0,3,1,45
3114,8818,S,7100.0,SND8818T,10000,CarPlateMart,4,SND,T,8,0,1,Yes,6,18,0,9,3,45
3115,8818,S,7100.0,SFX8818H,8000,CarPlateMart,4,SFX,H,8,0,1,Yes,14,18,0,7,3,45
3116,8818,S,7100.0,SNC8818Z,3300,SGCarMart,4,SNC,Z,8,0,1,Yes,2,18,0,3,1,45
3117,8821,G,2188.0,GBB8821K,2188,Carplate,4,GBB,K,8,0,1,Yes,12,6,0,2,1,45
3118,8828,F,8828.0,FBK8828U,8828,Carplate,4,FBK,U,8,0,1,Yes,5,5,0,8,3,45
3119,8828,S,6664.0,SLJ8828G,8828,Carplate,4,SLJ,G,8,0,1,Yes,15,18,0,8,3,45
3120,8828,S,6664.0,SFW8828J,4500,CarPlateMart,4,SFW,J,8,0,1,Yes,13,18,0,4,2,45
3121,8830,S,1888.0,SKC8830Y,1888,Carplate,4,SKC,Y,8,0,1,Yes,3,18,0,1,1,45
3122,8832,S,1388.0,SFJ8832P,1388,Carplate,4,SFJ,P,8,0,1,Yes,9,18,0,1,1,45
3123,8833,E,24533.333333333332,EP8833S,17800,CarPlateMart,4,EP,S,7,0,1,Yes,7,4,1,13,5,45
3124,8833,E,24533.333333333332,EC8833K,38000,CarPlateMart,4,EC,K,7,0,1,Yes,12,4,1,16,8,45
3125,8833,E,24533.333333333332,EP8833S,17800,SGCarMart,4,EP,S,7,0,1,Yes,7,4,1,13,5,45
3126,8833,S,6142.0,SKA8833A,13888,Carplate,4,SKA,A,8,0,1,Yes,1,18,0,11,4,45
3127,8833,S,6142.0,SGV8833L,8000,Carplate,4,SGV,L,8,0,1,Yes,11,18,0,7,3,45
3128,8833,S,6142.0,SNE8833T,4388,SGCarMart,4,SNE,T,8,0,1,Yes,6,18,0,4,2,45
3129,8833,S,6142.0,SGT8833Y,3888,Carplate,4,SGT,Y,8,0,1,Yes,3,18,0,3,1,45
3130,8833,S,6142.0,SFQ8833A,3800,CarPlateMart,4,SFQ,A,8,0,1,Yes,1,18,0,3,1,45
3131,8833,S,6142.0,SNA8833P,2888,SGCarMart,4,SNA,P,8,0,1,Yes,9,18,0,2,1,45
3132,8838,S,26631.5,SV8838G,88838,SGCarMart,4,SV,G,7,0,1,Yes,15,18,0,21,13,45
3133,8838,S,26631.5,SJY8838Y,8888,Carplate,4,SJY,Y,8,0,1,Yes,3,18,0,8,3,45
3134,8838,S,26631.5,SLL8838S,5000,Carplate,4,SLL,S,8,0,1,Yes,7,18,0,4,2,45
3135,8838,S,26631.5,SND8838K,3800,SGCarMart,4,SND,K,8,0,1,Yes,12,18,0,3,1,45
3136,8839,S,2800.0,SGH8839U,2800,Carplate,4,SGH,U,8,0,1,Yes,5,18,0,2,1,45
3137,8855,S,3500.0,SJS8855D,3500,CarPlateMart,4,SJS,D,8,0,1,Yes,17,18,0,3,1,45
3138,8858,S,3888.0,SMC8858U,3888,CarPlateMart,4,SMC,U,8,0,1,Yes,5,18,0,3,1,45
3139,8866,S,4229.333333333333,SNC8866J,5000,Carplate,4,SNC,J,8,0,1,Yes,13,18,0,4,2,45
3140,8866,S,4229.333333333333,SJE8866X,4188,Carplate,4,SJE,X,8,0,1,Yes,4,18,0,4,1,45
3141,8866,S,4229.333333333333,SNC8866J,3500,CarPlateMart,4,SNC,J,8,0,1,Yes,13,18,0,3,1,45
3142,8868,S,5652.0,SGA8868Y,8868,Carplate,4,SGA,Y,8,0,1,Yes,3,18,0,8,3,45
3143,8868,S,5652.0,SJC8868B,5000,Carplate,4,SJC,B,8,0,1,Yes,19,18,0,4,2,45
3144,8868,S,5652.0,SMV8868R,3088,Carplate,4,SMV,R,8,0,1,Yes,8,18,0,3,1,45
3145,8877,S,7400.0,SGH8877J,10000,Carplate,4,SGH,J,8,0,1,Yes,13,18,0,9,3,45
3146,8877,S,7400.0,SLV8877B,4800,Carplate,4,SLV,B,8,0,1,Yes,19,18,0,4,2,45
3147,8878,S,3300.0,SMN8878D,3300,CarPlateMart,4,SMN,D,8,0,1,Yes,17,18,0,3,1,45
3148,8880,S,6030.857142857143,SJU8880U,8888,Carplate,4,SJU,U,8,0,1,Yes,5,18,0,8,3,45
3149,8880,S,6030.857142857143,SCN8880P,6888,CarPlateMart,4,SCN,P,8,0,1,Yes,9,18,0,6,2,45
3150,8880,S,6030.857142857143,SJQ8880R,6888,CarPlateMart,4,SJQ,R,8,0,1,Yes,8,18,0,6,2,45
3151,8880,S,6030.857142857143,SKE8880S,5888,CarPlateMart,4,SKE,S,8,0,1,Yes,7,18,0,5,2,45
3152,8880,S,6030.857142857143,SCN8880P,4888,SGCarMart,4,SCN,P,8,0,1,Yes,9,18,0,4,2,45
3153,8880,S,6030.857142857143,SKE8880S,4888,SGCarMart,4,SKE,S,8,0,1,Yes,7,18,0,4,2,45
3154,8880,S,6030.857142857143,SJQ8880R,3888,Carplate,4,SJQ,R,8,0,1,Yes,8,18,0,3,1,45
3155,8881,E,32888.0,EL8881Z,32888,Carplate,4,EL,Z,7,0,1,Yes,2,4,1,16,7,45
3156,8881,S,14629.333333333334,SDV8881H,20000,Carplate,4,SDV,H,8,0,1,Yes,14,18,0,14,5,45
3157,8881,S,14629.333333333334,SFJ8881Y,18888,Carplate,4,SFJ,Y,8,0,1,Yes,3,18,0,14,5,45
3158,8881,S,14629.333333333334,SMW8881x,5000,Carplate,4,SMW,x,8,0,1,Yes,,18,0,4,2,45
3159,8883,E,22888.0,EP8883Y,22888,Carplate,4,EP,Y,7,0,1,Yes,3,4,1,15,6,45
3160,8883,S,11047.0,SW8883U,32888,Carplate,4,SW,U,7,0,1,Yes,5,18,0,16,7,45
3161,8883,S,11047.0,SGS8883H,8883,Carplate,4,SGS,H,8,0,1,Yes,14,18,0,8,3,45
3162,8883,S,11047.0,SGS8883H,5888,CarPlateMart,4,SGS,H,8,0,1,Yes,14,18,0,5,2,45
3163,8883,S,11047.0,SLE8883Y,5188,CarPlateMart,4,SLE,Y,8,0,1,Yes,3,18,0,5,2,45
3164,8883,S,11047.0,SLU8883M,2388,Carplate,4,SLU,M,8,0,1,Yes,10,18,0,2,1,45
3165,8884,S,3929.3333333333335,SGV8884P,5000,CarPlateMart,4,SGV,P,8,0,1,Yes,9,18,0,4,2,45
3166,8884,S,3929.3333333333335,SJG8884H,3788,CarPlateMart,4,SJG,H,8,0,1,Yes,14,18,0,3,1,45
3167,8884,S,3929.3333333333335,SLW8884A,3000,Carplate,4,SLW,A,8,0,1,Yes,1,18,0,2,1,45
3168,8885,S,3725.3333333333335,SGD8885G,5888,Carplate,4,SGD,G,8,0,1,Yes,15,18,0,5,2,45
3169,8885,S,3725.3333333333335,SGD8885G,3288,CarPlateMart,4,SGD,G,8,0,1,Yes,15,18,0,3,1,45
3170,8885,S,3725.3333333333335,SGE8885B,2000,CarPlateMart,4,SGE,B,8,0,1,Yes,19,18,0,1,1,45
3171,8886,S,5387.0,SLM8886Y,5886,CarPlateMart,4,SLM,Y,8,0,1,Yes,3,18,0,5,2,45
3172,8886,S,5387.0,SCZ8886K,4888,CarPlateMart,4,SCZ,K,8,0,1,Yes,12,18,0,4,2,45
3173,8887,S,3916.0,SDJ8887E,5888,Carplate,4,SDJ,E,8,0,1,Yes,16,18,0,5,2,45
3174,8887,S,3916.0,SLU8887C,3888,CarPlateMart,4,SLU,C,8,0,1,Yes,18,18,0,3,1,45
3175,8887,S,3916.0,SDD8887L,3000,Carplate,4,SDD,L,8,0,1,Yes,11,18,0,2,1,45
3176,8887,S,3916.0,SLS8887S,2888,CarPlateMart,4,SLS,S,8,0,1,Yes,7,18,0,2,1,45
3177,8888,E,108888.0,EV8888C,108888,CarPlateMart,4,EV,C,7,1,1,Yes,18,4,1,23,14,45
3178,8888,S,60440.0,SBJ8888B,28800,CarPlateMart,4,SBJ,B,8,1,1,Yes,19,18,0,15,7,45
3179,8888,S,60440.0,SMJ8888X,26800,CarPlateMart,4,SMJ,X,8,1,1,Yes,4,18,0,15,7,45
3180,8888,S,60440.0,SL8888P,250000,Carplate,4,SL,P,7,1,1,Yes,9,18,0,24,20,45
3181,8888,S,60440.0,SP8888T,138000,SGCarMart,4,SP,T,7,1,1,Yes,6,18,0,23,16,45
3182,8888,S,60440.0,SFM8888M,48000,Carplate,4,SFM,M,8,1,1,Yes,10,18,0,17,9,45
3183,8888,S,60440.0,SBZ8888S,38888,SGCarMart,4,SBZ,S,8,1,1,Yes,7,18,0,16,8,45
3184,8888,S,60440.0,SLP8888B,32888,CarPlateMart,4,SLP,B,8,1,1,Yes,19,18,0,16,7,45
3185,8888,S,60440.0,SNC8888X,28888,SGCarMart,4,SNC,X,8,1,1,Yes,4,18,0,15,7,45
3186,8888,S,60440.0,SBJ8888B,28888,SGCarMart,4,SBJ,B,8,1,1,Yes,19,18,0,15,7,45
3187,8888,S,60440.0,SJZ8888Y,26800,SGCarMart,4,SJZ,Y,8,1,1,Yes,3,18,0,15,7,45
3188,8888,S,60440.0,SGN8888X,16888,CarPlateMart,4,SGN,X,8,1,1,Yes,4,18,0,13,5,45
3189,8889,S,5894.25,SMW8889A,8889,Carplate,4,SMW,A,8,0,1,Yes,1,18,0,8,3,45
3190,8889,S,5894.25,SKP8889K,5000,Carplate,4,SKP,K,8,0,1,Yes,12,18,0,4,2,45
3191,8889,S,5894.25,SNA8889D,4888,CarPlateMart,4,SNA,D,8,0,1,Yes,17,18,0,4,2,45
3192,8889,S,5894.25,SNF8889C,4800,SGCarMart,4,SNF,C,8,0,1,Yes,18,18,0,4,2,45
3193,8890,G,2888.0,GBK8890M,2888,Carplate,4,GBK,M,8,0,1,Yes,10,6,0,2,1,45
3194,8896,S,3888.0,SKQ8896J,3888,Carplate,4,SKQ,J,8,0,1,Yes,13,18,0,3,1,45
3195,8898,S,4800.0,SMJ8898S,4800,SGCarMart,4,SMJ,S,8,0,1,Yes,7,18,0,4,2,45
3196,8899,S,12750.0,SGR8899T,20000,Carplate,4,SGR,T,8,0,1,Yes,6,18,0,14,5,45
3197,8899,S,12750.0,SMR8899Y,5500,CarPlateMart,4,SMR,Y,8,0,1,Yes,3,18,0,5,2,45
3198,8900,S,3480.0,SMZ8900J,3480,CarPlateMart,4,SMZ,J,8,0,1,Yes,13,18,0,3,1,45
3199,8906,S,1888.0,SLJ8906P,1888,Carplate,4,SLJ,P,8,0,0,Yes,9,18,0,1,1,45
3200,8918,S,2000.0,SKQ8918E,2000,Carplate,4,SKQ,E,8,0,0,Yes,16,18,0,1,1,45
3201,8934,S,18788.0,SP8934T,23888,Carplate,4,SP,T,7,0,0,Yes,6,18,0,15,6,46
3202,8934,S,18788.0,SP8934T,13688,SGCarMart,4,SP,T,7,0,0,Yes,6,18,0,11,4,46
3203,8977,S,3000.0,SJL8977Y,3000,Carplate,4,SJL,Y,8,0,1,Yes,3,18,0,2,1,46
3204,8988,S,6438.0,SGT8988J,8988,Carplate,4,SGT,J,8,0,1,Yes,13,18,0,8,3,46
3205,8988,S,6438.0,SML8988E,3888,CarPlateMart,4,SML,E,8,0,1,Yes,16,18,0,3,1,46
3206,8989,S,5829.333333333333,SMH8989Z,8800,Carplate,4,SMH,Z,8,0,0,Yes,2,18,0,8,3,46
3207,8989,S,5829.333333333333,SKW8989T,4888,CarPlateMart,4,SKW,T,8,0,0,Yes,6,18,0,4,2,46
3208,8989,S,5829.333333333333,SNF8989Y,3800,SGCarMart,4,SNF,Y,8,0,0,Yes,3,18,0,3,1,46
3209,8999,S,6337.2,SLE8999Y,8999,Carplate,4,SLE,Y,8,0,1,Yes,3,18,0,8,3,46
3210,8999,S,6337.2,SMA8999G,8999,Carplate,4,SMA,G,8,0,1,Yes,15,18,0,8,3,46
3211,8999,S,6337.2,SLG8999L,5888,Carplate,4,SLG,L,8,0,1,Yes,11,18,0,5,2,46
3212,8999,S,6337.2,SCJ8999C,4000,CarPlateMart,4,SCJ,C,8,0,1,Yes,18,18,0,3,1,46
